Text,Sentiment
Lots of fun I really like this game a lot,1
"  It's entertaining and engaging,  keeps me thinking",1
 It can be challenging without being aggravating,1
 So far I haven't encountered any levels that are impossible to pass,1
,1
Use it daily The super forecast is very accurate I use it daily for fishing,1
Love this app Truely good,1
"LG Vista Love the app, very simple and ease of use",1
,1
,1
,1
,1
This is AMAZING I love this game even though i'm bad at it,1
 It just has so many different things to do,1
so glad with this game,1
,1
 i don't mean to show off but i can solve a puzzle less than 30 second now,1
,1
,1
 i'm really get used to it,1
,1
,1
 and thank you for Bahasa Indonesia language option,1
,1
,1
my sons ,1
,1
More vehicles and characters Add more vehicles and characters please but other then that this game is cool,1
Pandada lover This app is not my best interest but I love panda's so it would be cool to take care of a panda,1
Its cool Its annoying when you exit for a sec you have to start again,1
,1
Soo good I love this game it is awesome so so good at this rent bad piggies today I would play it now,1
"Great way to study This is such a big help, thank you so much for this creation if only I knew about it sooner Its fantastic ",1
,1
Great app Does the job and the support is top notch,1
 Thanks for adding NMBM,1
,1
,1
,1
 Try it also,1
Epic I'm having a little trouble working out the controls and how to play though could you add a gide or something please,1
,1
,1
,1
,1
,1
Not that much levels but still awesome,1
"Great Only dissapointment is, you can't save your own made music into your phone, we want to see that in the next update",1
,1
,1
,1
,1
,1
,1
Thanks for this apps Learning much,1
,1
Crush egg Nice,1
Wow I haven't been this emotionally attached to a fictional character in a really long time lol,1
" Great game so far great story line, this is worth every penny",1
,1
"One more hero This game is a badass, add one more hero that uses double wielded handguns or a hero that uses Scythe like a deathreaper",1
Oscar Sowden Please make it as quick as possible red jumper even though I have an ipad at school it works well on that,1
Awesome Just like pokemon expect this game is for your phone  not your gameboy,1
Love Love It's amazing so much,1
"LED FLASHLIGHT I love how bright this light is, and since it's on my phone it's practically impossible to misplace or lose                           After a little over 1yr",1
 I just don't have any complaints,1
 This is a perfect,1
Am become fan cricbuzz This app is mind blowing because I got my local language am happy to see this and pls make manymore aps like this each nd everybody will downloads nd they njoy from ur hard techniques nd thanks to who made this app,1
"So glad I switched I switched from BeyondPod for Android Auto support, and am truely loving the experience",1
 I didn't know what I was missing,1
" Discovering new podcasts, playing slow ones, everything is intuitive and easier to get to with this app",1
,1
Good for Life in the dream house,1
"  I mainly have this to watch the Dream house episodes, but yeah, it's a cute app to have",1
,1
Love it This game is a 100100,1
,1
,1
  Worth the money ,1
,1
,1
,1
,1
 stages are not enough   good job btw ,1
,1
,1
 game is fantastic ,1
,1
,1
,1
"Good graphics Well now that the problems fixed,I rated at 5 's",1
Game haves very good details making it look realistic,1
,1
"Love it Easy to use, customizable",1
" Using it on my Galaxy 4, wife's car speedo went out",1
 Trying to find a replacement,1
,1
Great app This app works very good on my former Google Nexus 5 and on my current Samsung Galaxy  S6,1
 Highly recommended,1
,1
Asome Such a great game thanks for making  a game people can race each other,1
 I also like the graphics its really good,1
 One thing will there be more New cars and tracks later own,1
 Please text back thank you,1
,1
,1
Loved it It keeps my little sister entertained while I try to do something or help some one,1
Mini piano Itwas very nice but everysong you pick and u try to play and u just touch the screen plenty times but not the keys it plays by it self,1
BEST GRAPHICS Best game best survival yay l love you THAT YOU MA DE THE GAMEE,1
"Lost City For those who can remember it's a new version of Zork I first played in the late 70tys took years to finish, not this game,good graphics and interesting problems, can drag on a bit at times, but good hints during the game",1
,1
What Food Great game This amongst a few others definately entertainment during my 6 weeks bed rest after surgery,1
I mean I still like it just cut I can't go on My friend's   world now so what oh yeah plz make the iron and snow golem  update plz,1
Great player,1
 Would be excellent with an openings database,1
,1
Draughts It's really cool,1
Is the Best Its nice to have it coz you wont miss anytning,1
,1
Love this game Loida Alamo  to me this game is awesome so if think any one who likes this game is boring,1
 Then I am boring,1
 So any one that thinks this game is boring I think your boring,1
,1
Chyna Love it very much just wow,1
Awesome What a game it is pretty addictive and fun but I wish there were more modes,1
,1
I like the way these puzzles are set up,1
 They're so much better than others I had installed,1
Wow  So the good This the game very nice playing,1
 Got gun to shooting peoples,1
 So nice the graphics too,1
 much impress,1
 Very the good multiplay also,1
 Must download this game Very the fun to the play,1
,1
Great game Good graphics and gameplay,1
,1
Great ,1
,1
,1
,1
Great app The only flaw is you can't disable the launch music,1
Great app You could add gerbils,1
Love this app Use this exclusively for trail bike riding,1
Love it,1
 Really greater well thought out app,1
 Was looking for something like this ever since upgrading from a Motorola which had a great car dock app,1
 Thanks,1
Amazing This game was too good for words,1
 It had me sucked in hard core the whole time,1
 I connected with the character so much that I actually cared what happened to him 1010 would buyplay again,1
Best Game for Android By far the best game I have played for the last 5 years,1
 On all the phones I have had I have always kept Star Trader on my app list while others have fallen to the wayside,1
 It's just that good,1
,1
It's brilliant but There are one big problem,1
,1
,1
I loved the game because it  has tests,1
,1
,1
,1
,1
,1
Works well on my Android haven't had one single problem  really great game I  recommend this game this game works 100 good,1
Awesome game This game is great,1
 The best choice v for clueless chess players like me,1
Adorable Smart and entertaining,1
" Cute graphics, never boring for the age group intended",1
,1
Need full version,1
  Many locked,1
Sportskeeda rocks Thanks for the app guys,1
,1
was looking forward to this from a long long time,1
Good app Very very nice app,1
Wow  what a game,1
Slightly,1
,1
,1
 ,1
,1
,1
" easier than The Lost City, but still so cute and entertaining",1
,1
Simple but progressively trickier Nice game with good controls and difficult enough to keep you playing,1
FIVE STARS thanks for this wonderful app,1
Its the best game I have on my tabletteive won the championship four times,1
Its fine but there have not enough things pls add,1
Love it I paid to get the full app and I haven't been disappointed yet,1
 It keeps my son entertained long enough,1
,1
"It works, I managed to change the region of my tv",1
"Very good No lag, loads fast perfect app",1
 However I am not fluent in Japanese and I hope they give it translations,1
"It's the handiest QR Code reader for me If I need to no something about and item,it pull right up weverything i need to no about that item, love it glad i download it to my phone",1
Great app Wish I could play this with bitcoin D,1
"Much better than on paper, it'd be nice if it was UK spelling but it's not too bad for the few words than are different",1
,1
AWESOME I LOVE PLAYING THIS GAME EXTREMELY ADDICTIVE AND FUN,1
Just the visuals alone,1
,1
,1
 I love this so much not just for the visuals but the strategy and the music is phenomenal,1
 Like it's said best with a head set to get the whole experience even for just a minute or two to relax your mind,1
,1
I still cannot find the screen with validate on my LG,1
 No problem on any other device,1
 Do you have any suggestions,1
 It is super fun,1
